bookId,eid,location_name,category_name,fromDate,toDate,created,status
cs_XwJ3q3sk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-03,2022-07-03T17:45:00+10:00,2022-07-01T14:09:29+10:00,Confirmed
cs_XwJ4YMTk,43852,Information Centre,Meeting Rooms,2022-07-12,2022-07-12T13:45:00+10:00,2022-07-12T12:33:57+10:00,Confirmed
cs_XwJ6a5sk,43852,Information Centre,Meeting Rooms,2022-08-03,2022-08-03T15:45:00+10:00,2022-08-03T13:21:13+10:00,Confirmed
cs_XwJ6gmfk,44007,Information Centre,Meeting Rooms,2022-08-03,2022-08-03T13:45:00+10:00,2022-08-03T13:07:11+10:00,Confirmed
cs_XwJ714sk,43852,Information Centre,Meeting Rooms,2022-07-17,2022-07-17T15:45:00+10:00,2022-07-16T16:57:06+10:00,Confirmed
cs_XwJ9Vpck,43852,Information Centre,Meeting Rooms,2022-07-15,2022-07-15T16:45:00+10:00,2022-07-15T14:32:28+10:00,Confirmed
cs_XwJBjKiy,44160,StartSpace ,Meeting Rooms,2022-07-07,2022-07-07T14:45:00+10:00,2022-07-06T11:50:33+10:00,Confirmed
cs_XwJBjKiy,44160,StartSpace ,Meeting Rooms,2022-07-07,2022-07-07T15:45:00+10:00,2022-07-06T11:50:33+10:00,Confirmed
cs_XwJDZJTk,44006,Information Centre,Meeting Rooms,2022-07-21,2022-07-21T10:45:00+10:00,2022-07-18T15:46:51+10:00,Cancelled by User
cs_XwJDx3sk,44006,Information Centre,Meeting Rooms,2022-07-19,2022-07-19T16:45:00+10:00,2022-07-18T18:21:28+10:00,Confirmed
cs_XwJJxpSk,47647,Information Centre,Studio 4,2022-08-14,2022-08-14T12:30:00+10:00,2022-08-04T19:45:55+10:00,Confirmed
cs_XwJOQRHk,43476,Information Centre,Meeting Rooms,2022-07-11,2022-07-11T11:45:00+10:00,2022-07-07T20:27:38+10:00,Cancelled by User
cs_XwJPMOsk,44160,StartSpace ,Meeting Rooms,2022-07-21,2022-07-21T11:45:00+10:00,2022-07-19T12:46:28+10:00,Confirmed
cs_XwJPmKIy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-22,2022-07-22T17:45:00+10:00,2022-07-19T11:52:57+10:00,Confirmed
cs_XwJPmKIy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-25,2022-07-25T17:45:00+10:00,2022-07-19T11:52:57+10:00,Confirmed
cs_XwJPppIk,43852,Information Centre,Meeting Rooms,2022-07-19,2022-07-19T14:45:00+10:00,2022-07-19T13:42:35+10:00,Confirmed
cs_XwJXX7fk,44160,StartSpace ,Meeting Rooms,2022-07-24,2022-07-24T10:45:00+10:00,2022-07-22T13:21:55+10:00,Cancelled by User
cs_XwJZl7hk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-01,2022-08-01T13:45:00+10:00,2022-07-28T11:54:09+10:00,Cancelled by Admin
cs_XwJdv7Tk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-30,2022-06-30T17:45:00+10:00,2022-06-27T17:12:38+10:00,Confirmed
cs_XwJen4Uk,47647,Information Centre,Studio 4,2022-07-09,2022-07-09T17:30:00+10:00,2022-07-09T14:20:34+10:00,Confirmed
cs_XwJevMSk,44006,Information Centre,Meeting Rooms,2022-07-08,2022-07-08T17:45:00+10:00,2022-07-08T15:47:57+10:00,Confirmed
cs_XwJge5ik,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-29,2022-07-29T13:45:00+10:00,2022-07-27T12:15:14+10:00,Confirmed
cs_XwJjM4Fk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-02,2022-08-02T13:45:00+10:00,2022-07-30T10:44:05+10:00,Confirmed
cs_XwJjj5sk,44006,Information Centre,Meeting Rooms,2022-07-30,2022-07-30T13:45:00+10:00,2022-07-30T12:57:43+10:00,Confirmed
cs_XwJk4Jfk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-06,2022-07-06T13:45:00+10:00,2022-07-04T14:10:29+10:00,Confirmed
cs_XwJk74uk,44007,Information Centre,Meeting Rooms,2022-07-04,2022-07-04T17:45:00+10:00,2022-07-04T15:15:47+10:00,Confirmed
cs_XwJoVpuk,44006,Information Centre,Meeting Rooms,2022-07-25,2022-07-25T10:45:00+10:00,2022-07-23T17:58:51+10:00,Confirmed
cs_XwJoW3fk,44007,Information Centre,Meeting Rooms,2022-07-30,2022-07-30T11:45:00+10:00,2022-07-24T10:34:36+10:00,Confirmed
cs_XwJvQOFk,44006,Information Centre,Meeting Rooms,2022-07-22,2022-07-22T15:45:00+10:00,2022-07-21T10:28:28+10:00,Confirmed
cs_XwJw23uk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-29,2022-06-29T17:45:00+10:00,2022-06-29T13:07:36+10:00,Confirmed
cs_XwJwDpck,43476,Information Centre,Meeting Rooms,2022-06-29,2022-06-29T17:45:00+10:00,2022-06-29T16:18:46+10:00,Confirmed
cs_XwJwJpUk,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-01,2022-07-01T17:45:00+10:00,2022-06-30T13:17:39+10:00,Confirmed
cs_XwJwlpFk,47791,StartSpace ,Loft Boardroom,2022-06-30,2022-06-30T13:45:00+10:00,2022-06-30T13:00:13+10:00,Confirmed
cs_XwJy37hk,44006,Information Centre,Meeting Rooms,2022-07-11,2022-07-11T14:45:00+10:00,2022-07-11T13:41:30+10:00,Confirmed
cs_XwJyOMTk,43476,Information Centre,Meeting Rooms,2022-07-11,2022-07-11T16:45:00+10:00,2022-07-11T14:55:40+10:00,Confirmed
cs_XwJzaMuk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-25,2022-07-25T13:45:00+10:00,2022-07-20T11:25:21+10:00,Confirmed
cs_XwQ4Qvsk,47791,StartSpace ,Loft Boardroom,2022-05-12,2022-05-12T10:45:00+10:00,2022-05-12T09:55:12+10:00,Confirmed
cs_XwQ5M7Tk,44006,Information Centre,Meeting Rooms,2022-05-24,2022-05-24T16:45:00+10:00,2022-05-24T15:30:03+10:00,Confirmed
cs_XwQ9K7Hk,44006,Information Centre,Meeting Rooms,2022-05-13,2022-05-13T14:45:00+10:00,2022-05-13T13:41:36+10:00,Confirmed
cs_XwQDZ4hk,44007,Information Centre,Meeting Rooms,2022-05-15,2022-05-15T17:45:00+10:00,2022-05-15T15:59:25+10:00,Confirmed
cs_XwQKMRSk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-23,2022-05-23T13:45:00+10:00,2022-05-19T15:17:16+10:00,Confirmed
cs_XwQKgOTk,44007,Information Centre,Meeting Rooms,2022-05-19,2022-05-19T17:45:00+10:00,2022-05-19T15:18:12+10:00,Confirmed
cs_XwQNYwTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-25,2022-05-25T13:45:00+10:00,2022-05-25T11:37:12+10:00,Confirmed
cs_XwQNYwTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-27,2022-05-27T13:45:00+10:00,2022-05-25T11:37:12+10:00,Confirmed
cs_XwQNmpSk,47647,Information Centre,Studio 4,2022-06-03,2022-06-03T12:30:00+10:00,2022-05-25T12:56:49+10:00,Confirmed
cs_XwQRnvtk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-26,2022-05-26T17:45:00+10:00,2022-05-26T12:08:49+10:00,Confirmed
cs_XwQXdOuk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-19,2022-05-19T17:45:00+10:00,2022-05-17T12:14:12+10:00,Confirmed
cs_XwQXnoTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-30,2022-05-30T13:45:00+10:00,2022-05-17T16:24:45+10:00,Cancelled by Admin
cs_XwQXnoTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-30,2022-05-30T17:45:00+10:00,2022-05-17T16:24:45+10:00,Cancelled by Admin
cs_XwQedaTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-11,2022-05-11T13:45:00+10:00,2022-05-10T13:53:27+10:00,Confirmed
cs_XwQedaTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-11,2022-05-11T17:45:00+10:00,2022-05-10T13:53:27+10:00,Cancelled by Admin
cs_XwQgd4Hk,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-20,2022-05-20T13:45:00+10:00,2022-05-20T11:03:11+10:00,Confirmed
cs_XwQk03hk,44007,Information Centre,Meeting Rooms,2022-05-09,2022-05-09T14:45:00+10:00,2022-05-09T13:49:26+10:00,Confirmed
cs_XwQoyJik,43852,Information Centre,Meeting Rooms,2022-05-18,2022-05-18T15:45:00+10:00,2022-05-17T20:26:11+10:00,Confirmed
cs_XwQx7nTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-30,2022-05-30T13:45:00+10:00,2022-05-25T17:29:56+10:00,Confirmed
cs_XwQx7nTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-30,2022-05-30T17:45:00+10:00,2022-05-25T17:29:56+10:00,Confirmed
cs_XwQzOvhk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-05-18,2022-05-18T17:45:00+10:00,2022-05-16T11:15:49+10:00,Confirmed
cs_XwR1P3Hk,43476,Information Centre,Meeting Rooms,2022-03-24,2022-03-24T13:45:00+11:00,2022-03-18T22:32:21+11:00,Cancelled by User
cs_XwR1Zphk,43476,Information Centre,Meeting Rooms,2022-03-19,2022-03-19T12:45:00+11:00,2022-03-19T11:45:12+11:00,Confirmed
cs_XwR234ck,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-21,2022-03-21T17:45:00+11:00,2022-03-21T11:32:52+11:00,Confirmed
cs_XwR2KJHk,43852,Information Centre,Meeting Rooms,2022-03-23,2022-03-23T12:45:00+11:00,2022-03-21T13:47:32+11:00,Confirmed
cs_XwR2Xvtk,44006,Information Centre,Meeting Rooms,2022-03-21,2022-03-21T13:45:00+11:00,2022-03-21T13:15:16+11:00,Confirmed
cs_XwR2Y7ik,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-21,2022-03-21T13:45:00+11:00,2022-03-21T12:23:10+11:00,Confirmed
cs_XwR6ORUk,43476,Information Centre,Meeting Rooms,2022-04-06,2022-04-06T16:45:00+10:00,2022-04-06T15:38:28+10:00,Confirmed
cs_XwR7pRsk,44006,Information Centre,Meeting Rooms,2022-03-26,2022-03-26T11:45:00+11:00,2022-03-26T10:21:01+11:00,Confirmed
cs_XwR96mfk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-29,2022-03-29T17:45:00+11:00,2022-03-25T13:41:10+11:00,Confirmed
cs_XwRJ6mhk,44007,Information Centre,Meeting Rooms,2022-04-11,2022-04-11T12:45:00+10:00,2022-04-08T10:53:32+10:00,Confirmed
cs_XwRJBvsk,43476,Information Centre,Meeting Rooms,2022-04-09,2022-04-09T10:45:00+10:00,2022-04-07T20:18:05+10:00,Confirmed
cs_XwRK0MSk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-04-04,2022-04-04T13:45:00+10:00,2022-03-31T10:04:26+11:00,Confirmed
cs_XwRKWOsk,43852,Information Centre,Meeting Rooms,2022-03-31,2022-03-31T14:45:00+11:00,2022-03-31T10:35:30+11:00,Confirmed
cs_XwRMaRCk,44006,Information Centre,Meeting Rooms,2022-03-31,2022-03-31T17:45:00+11:00,2022-03-31T15:26:02+11:00,Confirmed
cs_XwROK5Uk,43852,Information Centre,Meeting Rooms,2022-03-22,2022-03-22T14:45:00+11:00,2022-03-22T14:22:32+11:00,Confirmed
cs_XwROW5Fk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-24,2022-03-24T17:45:00+11:00,2022-03-22T14:17:02+11:00,Confirmed
cs_XwRQlOSk,43852,Information Centre,Meeting Rooms,2022-04-07,2022-04-07T15:45:00+10:00,2022-04-07T11:38:27+10:00,Confirmed
cs_XwRVN5sk,43852,Information Centre,Meeting Rooms,2022-03-25,2022-03-25T13:45:00+11:00,2022-03-24T21:08:06+11:00,Confirmed
cs_XwRVl7Ck,44006,Information Centre,Meeting Rooms,2022-03-25,2022-03-25T14:45:00+11:00,2022-03-24T22:48:32+11:00,Confirmed
cs_XwRYn7ck,44007,Information Centre,Meeting Rooms,2022-03-24,2022-03-24T15:45:00+11:00,2022-03-24T13:39:09+11:00,Confirmed
cs_XwRZRMCk,43852,Information Centre,Meeting Rooms,2022-04-07,2022-04-07T11:45:00+10:00,2022-04-01T15:49:46+11:00,Confirmed
cs_XwRb9KCy,44160,StartSpace ,Meeting Rooms,2022-04-04,2022-04-04T11:45:00+10:00,2022-04-04T10:27:12+10:00,Confirmed
cs_XwRb9KCy,44160,StartSpace ,Meeting Rooms,2022-04-04,2022-04-04T12:45:00+10:00,2022-04-04T10:27:12+10:00,Confirmed
cs_XwRkmRsk,44006,Information Centre,Meeting Rooms,2022-03-22,2022-03-22T17:45:00+11:00,2022-03-21T19:27:19+11:00,Cancelled by User
cs_XwRlB4uk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-04-19,2022-04-19T13:45:00+10:00,2022-04-07T12:32:47+10:00,Confirmed
cs_XwRlOmuk,43476,Information Centre,Meeting Rooms,2022-04-08,2022-04-08T14:45:00+10:00,2022-04-07T12:41:43+10:00,Cancelled by User
cs_XwRlp4Sk,43852,Information Centre,Meeting Rooms,2022-04-08,2022-04-08T11:45:00+10:00,2022-04-07T15:39:21+10:00,Confirmed
cs_XwRpnvTk,43852,Information Centre,Meeting Rooms,2022-04-04,2022-04-04T14:45:00+10:00,2022-04-03T14:22:39+10:00,Cancelled by User
cs_XwRvA3Fk,47267,Information Centre,Studio 2,2022-03-31,2022-03-31T12:30:00+11:00,2022-03-28T16:54:38+11:00,Cancelled by User
cs_XwRvkRHk,44006,Information Centre,Meeting Rooms,2022-04-07,2022-04-07T14:45:00+10:00,2022-03-28T14:50:08+11:00,Cancelled by User
cs_XwRw1Mhk,47267,Information Centre,Studio 2,2022-04-06,2022-04-06T17:30:00+10:00,2022-03-19T18:52:47+11:00,Confirmed
cs_XwRw74sk,43476,Information Centre,Meeting Rooms,2022-03-20,2022-03-20T11:45:00+11:00,2022-03-20T11:23:43+11:00,Confirmed
cs_XwRwPmhk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-23,2022-03-23T17:45:00+11:00,2022-03-20T12:17:58+11:00,Confirmed
cs_XwRz03Uk,43476,Information Centre,Meeting Rooms,2022-03-29,2022-03-29T13:45:00+11:00,2022-03-28T12:05:50+11:00,Confirmed
cs_XwRz9oSy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-30,2022-03-30T13:45:00+11:00,2022-03-28T11:33:46+11:00,Confirmed
cs_XwRz9oSy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-31,2022-03-31T13:45:00+11:00,2022-03-28T11:33:46+11:00,Confirmed
cs_Xwl0P4hk,43476,Information Centre,Meeting Rooms,2022-06-08,2022-06-08T13:45:00+10:00,2022-06-08T10:47:14+10:00,Confirmed
cs_Xwl0o3Ck,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-08,2022-06-08T13:45:00+10:00,2022-06-08T11:24:12+10:00,Confirmed
cs_Xwl1RRfk,43852,Information Centre,Meeting Rooms,2022-05-31,2022-05-31T16:45:00+10:00,2022-05-30T10:01:32+10:00,Confirmed
cs_Xwl4l5ck,47647,Information Centre,Studio 4,2022-06-17,2022-06-17T15:00:00+10:00,2022-06-03T11:47:54+10:00,Cancelled by User
cs_Xwl4oMHk,44006,Information Centre,Meeting Rooms,2022-06-03,2022-06-03T16:45:00+10:00,2022-06-03T08:37:10+10:00,Confirmed
cs_Xwl6y4ck,44006,Information Centre,Meeting Rooms,2022-06-22,2022-06-22T14:45:00+10:00,2022-06-22T13:05:38+10:00,Confirmed
cs_Xwl7Y4sk,44007,Information Centre,Meeting Rooms,2022-06-06,2022-06-06T11:45:00+10:00,2022-06-05T21:40:03+10:00,Confirmed
cs_Xwl8lzTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-02,2022-06-02T17:45:00+10:00,2022-06-02T12:04:05+10:00,Confirmed
cs_Xwl8lzTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-02,2022-06-02T13:45:00+10:00,2022-06-02T12:04:05+10:00,Confirmed
cs_XwlD6JTk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-09,2022-06-09T13:45:00+10:00,2022-06-06T16:13:58+10:00,Confirmed
cs_XwlDW7Hk,43476,Information Centre,Meeting Rooms,2022-06-06,2022-06-06T14:45:00+10:00,2022-06-06T14:08:30+10:00,Confirmed
cs_XwlJk4tk,44006,Information Centre,Meeting Rooms,2022-06-26,2022-06-26T14:45:00+10:00,2022-06-26T13:55:32+10:00,Confirmed
cs_XwlMqmUk,43476,Information Centre,Meeting Rooms,2022-06-13,2022-06-13T14:45:00+10:00,2022-06-13T13:16:25+10:00,Confirmed
cs_XwlNX5Ik,43476,Information Centre,Meeting Rooms,2022-06-22,2022-06-22T16:45:00+10:00,2022-06-20T13:41:04+10:00,Confirmed
cs_XwlP15Sk,43852,Information Centre,Meeting Rooms,2022-06-06,2022-06-06T17:45:00+10:00,2022-06-06T16:56:03+10:00,Confirmed
cs_XwlVm4sk,44007,Information Centre,Meeting Rooms,2022-06-04,2022-06-04T15:45:00+10:00,2022-06-04T14:31:28+10:00,Confirmed
cs_XwlXk3hk,44006,Information Centre,Meeting Rooms,2022-06-08,2022-06-08T15:45:00+10:00,2022-06-08T14:32:24+10:00,Confirmed
cs_XwlXzJck,43852,Information Centre,Meeting Rooms,2022-06-12,2022-06-12T10:45:00+10:00,2022-06-08T16:37:38+10:00,Confirmed
cs_XwlYKwsy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-10,2022-06-10T13:45:00+10:00,2022-06-03T16:09:03+10:00,Confirmed
cs_XwlYKwsy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-10,2022-06-10T17:45:00+10:00,2022-06-03T16:09:03+10:00,Confirmed
cs_Xwla3mfk,44007,Information Centre,Meeting Rooms,2022-06-14,2022-06-14T17:45:00+10:00,2022-06-14T15:53:27+10:00,Confirmed
cs_XwlaAJCk,43476,Information Centre,Meeting Rooms,2022-06-15,2022-06-15T10:45:00+10:00,2022-06-14T21:12:57+10:00,Confirmed
cs_XwlbYvSk,43476,Information Centre,Meeting Rooms,2022-06-16,2022-06-16T14:45:00+10:00,2022-06-16T13:41:01+10:00,Confirmed
cs_XwleK3Hk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-02,2022-06-02T17:45:00+10:00,2022-06-01T17:15:40+10:00,Confirmed
cs_XwllZ3Fk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-27,2022-06-27T17:45:00+10:00,2022-06-25T10:54:06+10:00,Confirmed
cs_XwlmapCk,43852,Information Centre,Meeting Rooms,2022-06-10,2022-06-10T11:45:00+10:00,2022-06-09T18:11:18+10:00,Confirmed
cs_XwlwKvck,43476,Information Centre,Meeting Rooms,2022-05-30,2022-05-30T17:45:00+10:00,2022-05-30T13:05:05+10:00,Confirmed
cs_XwlxMmFk,44006,Information Centre,Meeting Rooms,2022-06-29,2022-06-29T13:45:00+10:00,2022-06-21T11:32:57+10:00,Confirmed
cs_Xwlxd4ck,43476,Information Centre,Meeting Rooms,2022-06-21,2022-06-21T16:45:00+10:00,2022-06-20T19:24:52+10:00,Confirmed
cs_XwlyXOFk,43476,Information Centre,Meeting Rooms,2022-06-03,2022-06-03T14:45:00+10:00,2022-06-02T15:08:35+10:00,Confirmed
cs_XwlyY3tk,44006,Information Centre,Meeting Rooms,2022-06-02,2022-06-02T16:45:00+10:00,2022-06-02T13:51:19+10:00,Confirmed
cs_XwlypBHb,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-24,2022-06-24T13:45:00+10:00,2022-06-02T16:25:58+10:00,Confirmed
cs_XwlypBHb,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-24,2022-06-24T17:45:00+10:00,2022-06-02T16:25:58+10:00,Confirmed
cs_XwlypBHb,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-25,2022-06-25T13:45:00+10:00,2022-06-02T16:25:58+10:00,Confirmed
cs_XwlypBHb,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-25,2022-06-25T17:45:00+10:00,2022-06-02T16:25:58+10:00,Confirmed
cs_XwlypBHb,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-26,2022-06-26T13:45:00+10:00,2022-06-02T16:25:58+10:00,Confirmed
cs_XwlypBHb,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-26,2022-06-26T17:45:00+10:00,2022-06-02T16:25:58+10:00,Confirmed
cs_XwlywpTk,43476,Information Centre,Meeting Rooms,2022-06-02,2022-06-02T16:45:00+10:00,2022-06-02T12:34:40+10:00,Confirmed
cs_XwlzApsk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-16,2022-06-16T13:45:00+10:00,2022-06-07T12:22:47+10:00,Confirmed
cs_Xwlzjosy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-11,2022-06-11T13:45:00+10:00,2022-06-07T13:20:25+10:00,Confirmed
cs_Xwlzjosy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-11,2022-06-11T17:45:00+10:00,2022-06-07T13:20:25+10:00,Confirmed
cs_Xwx1dnuy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-02-26,2022-02-26T13:45:00+11:00,2022-02-15T15:58:49+11:00,Confirmed
cs_Xwx1dnuy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-02-26,2022-02-26T17:45:00+11:00,2022-02-15T15:58:49+11:00,Confirmed
cs_Xwx6x3tk,47267,Information Centre,Studio 2,2022-03-24,2022-03-24T15:00:00+11:00,2022-03-16T15:48:26+11:00,Confirmed
cs_Xwx7BmSk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-02,2022-03-02T17:45:00+11:00,2022-03-01T14:46:22+11:00,Confirmed
cs_XwxDX7Tk,43852,Information Centre,Meeting Rooms,2022-03-03,2022-03-03T10:45:00+11:00,2022-03-02T12:37:57+11:00,Confirmed
cs_XwxJB7uk,44006,Information Centre,Meeting Rooms,2022-03-18,2022-03-18T15:45:00+11:00,2022-03-17T15:03:57+11:00,Confirmed
cs_XwxJw5tk,44007,Information Centre,Meeting Rooms,2022-03-17,2022-03-17T15:45:00+11:00,2022-03-17T14:47:57+11:00,Confirmed
cs_XwxMXvsk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-17,2022-03-17T17:45:00+11:00,2022-03-09T15:57:49+11:00,Confirmed
cs_XwxOZJhk,44007,Information Centre,Meeting Rooms,2022-03-05,2022-03-05T15:45:00+11:00,2022-02-22T18:24:18+11:00,Cancelled by User
cs_XwxPyvTk,43852,Information Centre,Meeting Rooms,2022-03-06,2022-03-06T16:45:00+11:00,2022-03-02T18:15:43+11:00,Confirmed
cs_XwxWdMtk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-11,2022-03-11T17:45:00+11:00,2022-03-08T14:33:02+11:00,Confirmed
cs_XwxYRmFk,44006,Information Centre,Meeting Rooms,2022-02-28,2022-02-28T14:45:00+11:00,2022-02-28T12:02:33+11:00,Confirmed
cs_Xwxa8RFk,43852,Information Centre,Meeting Rooms,2022-03-24,2022-03-24T16:45:00+11:00,2022-03-10T23:45:33+11:00,Cancelled by User
cs_XwxbAMUk,43852,Information Centre,Meeting Rooms,2022-03-14,2022-03-14T16:45:00+11:00,2022-03-14T11:09:31+11:00,Confirmed
cs_Xwxeo9cy,44160,StartSpace ,Meeting Rooms,2022-02-25,2022-02-25T10:45:00+11:00,2022-02-23T13:32:50+11:00,Confirmed
cs_Xwxeo9cy,44160,StartSpace ,Meeting Rooms,2022-02-25,2022-02-25T11:45:00+11:00,2022-02-23T13:32:50+11:00,Confirmed
cs_Xwxg3pTk,43476,Information Centre,Meeting Rooms,2022-03-11,2022-03-11T16:45:00+11:00,2022-03-09T22:06:06+11:00,Confirmed
cs_Xwxgb4ik,43476,Information Centre,Meeting Rooms,2022-03-10,2022-03-10T11:45:00+11:00,2022-03-10T10:45:21+11:00,Confirmed
cs_Xwxok7sk,44007,Information Centre,Meeting Rooms,2022-03-07,2022-03-07T12:45:00+11:00,2022-03-07T11:47:49+11:00,Confirmed
cs_XwxonMtk,43852,Information Centre,Meeting Rooms,2022-03-11,2022-03-11T10:45:00+11:00,2022-03-07T15:06:38+11:00,Confirmed
cs_Xwxpa5Fk,44007,Information Centre,Meeting Rooms,2022-03-12,2022-03-12T12:45:00+11:00,2022-03-12T11:29:34+11:00,Confirmed
cs_Y3331nF9,44007,Information Centre,Meeting Rooms,2022-10-07,2022-10-07T13:45:00+11:00,2022-10-05T07:54:29+11:00,Confirmed
cs_Y333eRC9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-12,2022-10-12T13:45:00+11:00,2022-10-05T11:07:33+11:00,Cancelled by Admin
cs_Y338JOc9,43852,Information Centre,Meeting Rooms,2022-10-20,2022-10-20T17:45:00+11:00,2022-10-20T11:56:10+11:00,Confirmed
cs_Y338OlF9,43852,Information Centre,Meeting Rooms,2022-10-20,2022-10-20T12:45:00+11:00,2022-10-20T10:36:47+11:00,Confirmed
cs_Y33Jpau9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-12,2022-10-12T13:45:00+11:00,2022-10-10T11:38:27+11:00,Confirmed
cs_Y33KjOS9,47267,Information Centre,Studio 2,2022-10-12,2022-10-12T15:00:00+11:00,2022-10-10T19:38:56+11:00,Confirmed
cs_Y33MRNiy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-19,2022-10-19T13:45:00+11:00,2022-10-14T14:07:11+11:00,Confirmed
cs_Y33MRNiy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-19,2022-10-19T17:45:00+11:00,2022-10-14T14:07:11+11:00,Confirmed
cs_Y33Q6lH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-25,2022-10-25T17:45:00+11:00,2022-10-20T15:47:58+11:00,Confirmed
cs_Y33XlDf9,43476,Information Centre,Meeting Rooms,2022-10-08,2022-10-08T12:45:00+11:00,2022-10-07T19:55:21+11:00,Confirmed
cs_Y33d4Wi9,47791,StartSpace ,Loft Boardroom,2022-10-12,2022-10-12T16:00:00+11:00,2022-10-12T13:03:19+11:00,Confirmed
cs_Y33exlU9,43852,Information Centre,Meeting Rooms,2022-10-18,2022-10-18T12:45:00+11:00,2022-10-17T17:18:02+11:00,Confirmed
cs_Y33gDau9,44007,Information Centre,Meeting Rooms,2022-10-19,2022-10-19T16:45:00+11:00,2022-10-19T11:17:05+11:00,Confirmed
